,液状化履歴,geometry
522,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15573597.281005949 4262276.06853189, 15573597.282011246 4262561.819307445, 15573945.155014126 4262561.818997977, 15573945.1539895 4262276.06819862, 15573597.281005949 4262276.06853189))"
523,1923_軽度の液状化が生じた地域をおおよそ確定可,"POLYGON ((15570814.29389096 4262847.444244942, 15570814.295050351 4263133.072746905, 15571162.168922918 4263133.072270774, 15571162.16776353 4262847.443768823, 15570814.29389096 4262847.444244942))"
524,1923_軽度の液状化が生じた地域をおおよそ確定可,"POLYGON ((15571162.16776353 4262847.443768823, 15571162.168922918 4263133.072270774, 15571510.04279548 4263133.071794644, 15571510.041636094 4262847.443292706, 15571162.16776353 4262847.443768823))"
525,1923_軽度の液状化が生じた地域をおおよそ確定可,"POLYGON ((15570814.295050351 4263133.072746905, 15570814.296210296 4263418.845847129, 15571162.170082862 4263418.845370986, 15571162.168922918 4263133.072270774, 15570814.295050351 4263133.072746905))"
526,1923_軽度の液状化が生じた地域をおおよそ確定可,"POLYGON ((15571162.168922918 4263133.072270774, 15571162.170082862 4263418.845370986, 15571510.043955425 4263418.844894844, 15571510.04279548 4263133.071794644, 15571162.168922918 4263133.072270774))"
527,1923_軽度の液状化が生じた地域をおおよそ確定可,"POLYGON ((15571510.041636094 4262847.443292706, 15571510.04279548 4263133.071794644, 15571857.916668043 4263133.071318511, 15571857.915508656 4262847.442816587, 15571510.041636094 4262847.443292706))"
528,1923_軽度の液状化が生じた地域をおおよそ確定可,"POLYGON ((15571857.915508656 4262847.442816587, 15571857.916668043 4263133.071318511, 15572205.790540557 4263133.070842385, 15572205.789381174 4262847.442340469, 15571857.915508656 4262847.442816587))"
529,1923_軽度の液状化が生じた地域をおおよそ確定可,"POLYGON ((15571510.04279548 4263133.071794644, 15571510.043955425 4263418.844894844, 15571857.917827986 4263418.844418702, 15571857.916668043 4263133.071318511, 15571510.04279548 4263133.071794644))"
530,1923_軽度の液状化が生じた地域をおおよそ確定可,"POLYGON ((15571857.916668043 4263133.071318511, 15571857.917827986 4263418.844418702, 15572205.791700501 4263418.843942563, 15572205.790540557 4263133.070842385, 15571857.916668043 4263133.071318511))"
531,1923_軽度の液状化が生じた地域をおおよそ確定可,"POLYGON ((15570814.296210296 4263418.845847129, 15570814.297369687 4263704.48929197, 15571162.171242252 4263704.488815817, 15571162.170082862 4263418.845370986, 15570814.296210296 4263418.845847129))"
532,1923_軽度の液状化が生じた地域をおおよそ確定可,"POLYGON ((15571162.170082862 4263418.845370986, 15571162.171242252 4263704.488815817, 15571510.045114812 4263704.488339661, 15571510.043955425 4263418.844894844, 15571162.170082862 4263418.845370986))"
533,1923_軽度の液状化が生じた地域をおおよそ確定可,"POLYGON ((15570814.297369687 4263704.48929197, 15570814.29852908 4263990.140207608, 15571162.17240164 4263990.1397314435, 15571162.171242252 4263704.488815817, 15570814.297369687 4263704.48929197))"
534,1923_軽度の液状化が生じた地域をおおよそ確定可,"POLYGON ((15571162.171242252 4263704.488815817, 15571162.17240164 4263990.1397314435, 15571510.046274194 4263990.139255275, 15571510.045114812 4263704.488339661, 15571162.171242252 4263704.488815817))"
535,1923_軽度の液状化が生じた地域をおおよそ確定可,"POLYGON ((15571510.043955425 4263418.844894844, 15571510.045114812 4263704.488339661, 15571857.91898737 4263704.487863507, 15571857.917827986 4263418.844418702, 15571510.043955425 4263418.844894844))"
536,1923_軽度の液状化が生じた地域をおおよそ確定可,"POLYGON ((15571857.917827986 4263418.844418702, 15571857.91898737 4263704.487863507, 15572205.792859884 4263704.48738736, 15572205.791700501 4263418.843942563, 15571857.917827986 4263418.844418702))"
537,1923_軽度の液状化が生じた地域をおおよそ確定可,"POLYGON ((15571510.045114812 4263704.488339661, 15571510.046274194 4263990.139255275, 15571857.920146756 4263990.138779108, 15571857.91898737 4263704.487863507, 15571510.045114812 4263704.488339661))"
538,1923_軽度の液状化が生じた地域をおおよそ確定可,"POLYGON ((15570814.29852908 4263990.140207608, 15570814.299766352 4264275.935734577, 15571162.173638916 4264275.935258398, 15571162.17240164 4263990.1397314435, 15570814.29852908 4263990.140207608))"
539,1923_軽度の液状化が生じた地域をおおよそ確定可,"POLYGON ((15571162.17240164 4263990.1397314435, 15571162.173638916 4264275.935258398, 15571510.047511473 4264275.934782218, 15571510.046274194 4263990.139255275, 15571162.17240164 4263990.1397314435))"
540,1923_軽度の液状化が生じた地域をおおよそ確定可,"POLYGON ((15571510.046274194 4263990.139255275, 15571510.047511473 4264275.934782218, 15571857.921384035 4264275.934306039, 15571857.920146756 4263990.138779108, 15571510.046274194 4263990.139255275))"
541,1923_軽度の液状化が生じた地域をおおよそ確定可,"POLYGON ((15572553.670017937 4264561.599311995, 15572553.671273954 4264847.272648169, 15572901.544817962 4264847.272267203, 15572901.543542622 4264561.598931042, 15572553.670017937 4264561.599311995))"
542,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15572553.671273954 4264847.272648169, 15572553.672530588 4265133.090608738, 15572901.546093926 4265133.090227759, 15572901.544817962 4264847.272267203, 15572553.671273954 4264847.272648169))"
543,1923_軽度の液状化が生じた地域をおおよそ確定可,"POLYGON ((15572901.543542622 4264561.598931042, 15572901.544817962 4264847.272267203, 15573249.418361967 4264847.27188624, 15573249.417067306 4264561.598550087, 15572901.543542622 4264561.598931042))"
544,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15573249.417067306 4264561.598550087, 15573249.418361967 4264847.27188624, 15573597.291905945 4264847.271505285, 15573597.290591966 4264561.598169143, 15573249.417067306 4264561.598550087))"
545,1923_軽度の液状化が生じた地域をおおよそ確定可,"POLYGON ((15572901.544817962 4264847.272267203, 15572901.546093926 4265133.090227759, 15573249.419657258 4265133.089846782, 15573249.418361967 4264847.27188624, 15572901.544817962 4264847.272267203))"
546,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15573249.418361967 4264847.27188624, 15573249.419657258 4265133.089846782, 15573597.29322057 4265133.089465816, 15573597.291905945 4264847.271505285, 15573249.418361967 4264847.27188624))"
547,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15572553.672530588 4265133.090608738, 15572553.673863893 4265418.778873203, 15572901.547446555 4265418.778468409, 15572901.546093926 4265133.090227759, 15572553.672530588 4265133.090608738))"
548,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15572553.673863893 4265418.778873203, 15572553.675197192 4265704.474613079, 15572901.548799181 4265704.474184465, 15572901.547446555 4265418.778468409, 15572553.673863893 4265418.778873203))"
549,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15572901.546093926 4265133.090227759, 15572901.547446555 4265418.778468409, 15573249.421029212 4265418.778063613, 15573249.419657258 4265133.089846782, 15572901.546093926 4265133.090227759))"
550,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15573249.419657258 4265133.089846782, 15573249.421029212 4265418.778063613, 15573597.29461185 4265418.777658832, 15573597.29322057 4265133.089465816, 15573249.419657258 4265133.089846782))"
551,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15572901.547446555 4265418.778468409, 15572901.548799181 4265704.474184465, 15573249.422401162 4265704.47375585, 15573249.421029212 4265418.778063613, 15572901.547446555 4265418.778468409))"
552,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15573249.421029212 4265418.778063613, 15573249.422401162 4265704.47375585, 15573597.29600313 4265704.473327252, 15573597.29461185 4265418.777658832, 15573249.421029212 4265418.778063613))"
553,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15572553.675197192 4265704.474613079, 15572553.67653114 4265990.314990419, 15572901.550152458 4265990.314537972, 15572901.548799181 4265704.474184465, 15572553.675197192 4265704.474613079))"
554,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15572901.548799181 4265704.474184465, 15572901.550152458 4265990.314537972, 15573249.423773773 4265990.314085526, 15573249.422401162 4265704.47375585, 15572901.548799181 4265704.474184465))"
555,1923_激しい液状化が生じた地点確定可,"POLYGON ((15555507.858495427 4268848.187501583, 15555507.860195875 4269133.972949749, 15555855.73414574 4269133.973045026, 15555855.73244529 4268848.187596858, 15555507.858495427 4268848.187501583))"
556,1923_激しい液状化が生じた地点確定可,"POLYGON ((15555855.73244529 4268848.187596858, 15555855.73414574 4269133.973045026, 15556203.608095609 4269133.973140305, 15556203.60639516 4268848.187692136, 15555855.73244529 4268848.187596858))"
557,1923_激しい液状化が生じた地点確定可,"POLYGON ((15556203.604694715 4268562.409728605, 15556203.60639516 4268848.187692136, 15556551.48034503 4268848.18778741, 15556551.478644582 4268562.40982388, 15556203.604694715 4268562.409728605))"
558,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15550637.63560474 4270563.281778917, 15550637.637111949 4270849.1121581355, 15550985.510829896 4270849.112825189, 15550985.509303363 4270563.282445953, 15550637.63560474 4270563.281778917))"
559,1923_激しい液状化が生じた地域をおおよそ確定可,"POLYGON ((15550985.509303363 4270563.282445953, 15550985.510829896 4270849.112825189, 15551333.384547846 4270849.113492221, 15551333.383001989 4270563.283112968, 15550985.509303363 4270563.282445953))"
560,1923_軽度の液状化が生じた地点確定可,"POLYGON ((15551333.383001989 4270563.283112968, 15551333.384547846 4270849.113492221, 15551681.2582658 4270849.113968686, 15551681.256700622 4270563.283589422, 15551333.383001989 4270563.283112968))"
561,2011_広範囲に液状化した地域,"POLYGON ((15555855.737547452 4269705.703606305, 15555855.739170603 4269991.51158805, 15556203.613120472 4269991.511659517, 15556203.611497322 4269705.703701587, 15555855.737547452 4269705.703606305))"
562,2011_広範囲に液状化した地域,"POLYGON ((15555507.865220739 4269991.511516582, 15555507.866844669 4270277.4642250575, 15555855.740794536 4270277.464272696, 15555855.739170603 4269991.51158805, 15555507.865220739 4269991.511516582))"
563,2011_広範囲に液状化した地域,"POLYGON ((15555855.739170603 4269991.51158805, 15555855.740794536 4270277.464272696, 15556203.614744402 4270277.464320336, 15556203.613120472 4269991.511659517, 15555855.739170603 4269991.51158805))"
564,2011_広範囲に液状化した地域,"POLYGON ((15556203.613120472 4269991.511659517, 15556203.614744402 4270277.464320336, 15556551.48869427 4270277.464367976, 15556551.487070339 4269991.511730984, 15556203.613120472 4269991.511659517))"
565,1923_軽度の液状化が生じた地点確定可,"POLYGON ((15556551.487070339 4269991.511730984, 15556551.48869427 4270277.464367976, 15556899.362644142 4270277.4644156005, 15556899.36102021 4269991.511802437, 15556551.487070339 4269991.511730984))"
566,2011_広範囲に液状化した地域,"POLYGON ((15555507.866844669 4270277.4642250575, 15555507.868467819 4270563.287210428, 15555855.742417684 4270563.28723425, 15555855.740794536 4270277.464272696, 15555507.866844669 4270277.4642250575))"
567,2011_広範囲に液状化した地域,"POLYGON ((15555855.740794536 4270277.464272696, 15555855.742417684 4270563.28723425, 15556203.616367556 4270563.287258074, 15556203.614744402 4270277.464320336, 15555855.740794536 4270277.464272696))"
568,2011_広範囲に液状化した地域,"POLYGON ((15555507.868467819 4270563.287210428, 15555507.87009097 4270849.117685064, 15555855.744040834 4270849.117685067, 15555855.742417684 4270563.28723425, 15555507.868467819 4270563.287210428))"
569,1923_軽度の液状化が生じた地点確定可,"POLYGON ((15556203.614744402 4270277.464320336, 15556203.616367556 4270563.287258074, 15556551.49031742 4270563.287281896, 15556551.48869427 4270277.464367976, 15556203.614744402 4270277.464320336))"
570,1923_軽度の液状化が生じた地点確定可,"POLYGON ((15556551.48869427 4270277.464367976, 15556551.49031742 4270563.287281896, 15556899.36426729 4270563.287305705, 15556899.362644142 4270277.4644156005, 15556551.48869427 4270277.464367976))"
571,1923_軽度の液状化が生じた地点確定可,"POLYGON ((15556551.49031742 4270563.287281896, 15556551.491940573 4270849.117685075, 15556899.365890443 4270849.117685068, 15556899.36426729 4270563.287305705, 15556551.49031742 4270563.287281896))"
572,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15548202.521395756 4271706.782613044, 15548202.522246383 4271992.7804832645, 15548550.397278443 4271992.7805786105, 15548550.396427806 4271706.782708389, 15548202.521395756 4271706.782613044))"
573,1923_激しい液状化が生じた地点不確定、地域確定可,"POLYGON ((15548550.396427806 4271706.782708389, 15548550.397278443 4271992.7805786105, 15548898.271537539 4271992.781055127, 15548898.270609578 4271706.783208723, 15548550.396427806 4271706.782708389))"
